id_empresa,nombre_empresa,id_empresa_bandera,direccion,localidad,provincia,region,latitud,longitud
481,UPAT S.A.,4,AV. ALMIRANTE BROWN 600,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.630028,-58.363559
482,ELVIO CANDELARIO YBAÑEZ,1,25 DE MAYO 1183,AÑATUYA,SANTIAGO DEL ESTERO,Noroeste,-28.46884,-62.82458
483,NOREST S.R.L,4,AV.MAIPU 3604,OLIVOS,BUENOS AIRES,Pampeana,-34.50259,-58.49553
487,ROSSI EMILIO ROQUE,6,RIVADAVIA 1508,BIGAND,SANTA FE,Centro,-33.375463,-61.186059
489,REALI HERMANOS SOCIEDAD COLECTIVA,2,RUTA 22 - KM. 733,MEDANOS,BUENOS AIRES,Pampeana,-38.82155,-62.70155
493,FRIAS OSVALDO RUBEN,2,AVIADOR ORIGONE 93,VILLA MERCEDES,SAN LUIS,Cuyo,-33.66196,-65.45709
494,NELLY S. DE FERNANDEZ E HIJOS S.H.,2,SAN MARTIN 377,MELINCUE,SANTA FE,Centro,-33.65869,-61.45637
496,PROODOS SA,2,AV. JUAN B. JUSTO 5315,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.61401,-58.47265
498,PETROFRIAS S.R.L.,2,PTE.VICTORINO DE LA PLAZA 635 PTE.VICTORINO DE LA PLAZA 635,FRIAS,SANTIAGO DEL ESTERO,Noroeste,-28.63088,-65.12128
499,SINTER GAS S.A.,1,BOULEVARD 82 615,LA PLATA,BUENOS AIRES,Pampeana,-34.919559,-57.988914
500,NELLY S. DE FERNANDEZ E HIJOS S.H.,2,"RUTA NACIONAL 8 KM 301,5",HUGUES,SANTA FE,Centro,-33.80805,-61.32343
501,SINTER GAS S.A.,1,Calle 72 1453,LA PLATA,BUENOS AIRES,Pampeana,-34.946813,-57.94568
502,VALLE MARÍA S.R.L,4,"Ruta 11 Km 31,5",VILLA VALLE MARIA,ENTRE RIOS,Centro,-32.002635,-60.58563
504,"CARABONI, KRALJEVICH Y DI DIO SH",2,BARTOLOME MITRE 1401,LUJAN,BUENOS AIRES,Pampeana,-34.57082,-59.10289
505,"CARABONI, KRALJEVICH Y DI DIO SH",2,CARLOS PALLEGRINI 652,LUJAN,BUENOS AIRES,Pampeana,-34.5599,-59.11044
507,BOYACA C.I.S.A.,2,AV.ELCANO 4000,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.58278,-58.4603
508,SAND Y ALBRECHTSEN S.A.C.I.F.I.E I.,4,AVENIDA SARMIENTO 1002,OBERA,MISIONES,Noreste,-27.48553,-55.12291
509,SAND Y ALBRECHTSEN S.A.C.I.F.E I.,4,AVENIDA BELTRAME Y RUTA NAC. 14,OBERA,MISIONES,Noreste,-27.491237,-55.101832
511,TRECONT  S.A.,2,RUTA 9 ESQ. CORRRIENTES - JESÚS MARÍA -,JESUS MARIA,CORDOBA,Centro,-30.9777,-64.08457
514,"MUÑOZ, JOSE JESUS",2,RUTA PROVINCIAL 82 KM. 1096,LUJAN DE CUYO,MENDOZA,Cuyo,-32.96232,-69.19568
515,SERVICIOS LOS CARDALES SRL,2,LIBERTADOR SAN MARTIN Y MORENO,LOS CARDALES,BUENOS AIRES,Pampeana,-34.32953,-58.98814
517,SOCIGAS S.A,1,AVDA. TRIUNVIRATO 5373,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.569744,-58.491754
518,ESTACIÓN DE SERVICIO SAAVEDRA S.R.L.,2,CRISÓLOGO LARRALDE 4688,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.55999,-58.48889
521,DRAPICH GUSTAVO Y SUC. DE DRAPICH MARCELO S. H.,1,RUTA NACIONAL Nº 8 KM 274,COLON,BUENOS AIRES,Pampeana,-33.92155,-61.08351
522,JOAQUIN MARTINS,29,INTENDENTE CONSTANTINI Y LISANDRO DE LA TORRE,ARROYO SECO,SANTA FE,Centro,-33.15419,-60.504569
523,ANTONIO TOMAS RAMON,20,Av. Eva Peron 7460,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.673961,-58.501216
527,CON-GAS S.A.C.F.I.,1,AV. MITRE 4335,CASEROS,BUENOS AIRES,Pampeana,-34.610482,-58.556938
528,"SOLANO, MIGUEL ANGEL",4,CALLE 47 Y 17,COLON,BUENOS AIRES,Pampeana,-33.894609,-61.101907
530,"SOLANO, MIGUEL ANGEL",4,Calle 42 y 19 S/N,COLON,BUENOS AIRES,Pampeana,-33.88979,-61.10513
533,ESTACION RAFAEL NUÑEZ S.A.,4,RICARDO ROJAS 6834,CORDOBA,CORDOBA,Centro,-31.341084,-64.255038
535,PETROMADRID S.A,2,AV. MADRID 2394,CORDOBA,CORDOBA,Centro,-31.43663,-64.169
537,PALDEN S.A.,1,CORREA 505,TUPUNGATO,MENDOZA,Cuyo,-33.359863,-69.146238
538,IGNIS SRL,2,SAN MARTIN 676,GODOY CRUZ,MENDOZA,Cuyo,-32.91744,-68.84666
539,REGI GRUPO S.A.,2,Velez Sarsfield 205,AGUILARES,TUCUMAN,Cuyo,-27.42947,-65.60995
540,LA CUARTA S.A.,2,"Autopista Rosario Córdoba Km 665, dirección sur",RIO SEGUNDO,CORDOBA,Centro,-31.65232,-63.8568
542,HUACALERA SRL,2,Av. Juan de Garay 2780,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.62915,-58.40336
544,ARTURO CANDIDO SANCHEZ,2,Balcarce 682,SAN MARTIN,MENDOZA,Cuyo,-33.0753,-68.46705
547,AUTOMOVIL CLUB ARGENTINO,2,BERON DE ASTRADA Y R. PERAZZO,CURUZU CUATIA,CORRIENTES,Noreste,-29.78984,-58.06368
548,AUTOMOVIL CLUB ARGENTINO,2,GÜEMES Y BRACHIERI,CAFAYATE,SALTA,Noroeste,-26.06868,-65.97454
549,ESTACIÓN DE SERVICIO SAN LUIS SRL,4,SAN LUIS 3187,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.59926,-58.41041
550,DON JUAN SRL,2,JUAN BAUTISTA ALBERDI 656,RIO HONDO,SANTIAGO DEL ESTERO,Noroeste,-27.49616667,-64.86328333
551,AUTOMOVIL CLUB ARGENTINO,2,RUTA NACIONAL 14 KM. 1435,BERNARDO DE IRYGOYEN,MISIONES,Noreste,-26.26158,-53.64826
553,AUTOMOVIL CLUB ARGENTINO,2,AV. SAN MARTÍN Y PTE. INTERNACIONAL,PASO DE LOS LIBRES,CORRIENTES,Noreste,-29.7329,-57.10274
555,LABORANTI S R L,29,RUTA 18 Y AO12 -,PIÑERO,SANTA FE,Centro,-33.088413,-60.700273
556,RODRIGUEZ PEÑA 1101 S.A.,2,RODRIGUEZ PEÑA 4901,SAN MARTIN,BUENOS AIRES,Pampeana,-34.59358,-58.53643
557,SAN JAVIER SERVICIOS S.R.L.,2,RUTA PCIAL N* 1 KM 146,SAN JAVIER,SANTA FE,Centro,-30.581613,-59.940594
558,AUTOMOVIL CLUB ARGENTINO,2,"RUTA NACIONAL 12KM.1638,5",PUERTO IGUAZU,MISIONES,Noreste,-25.61534,-54.55907
560,AUTOMOVIL CLUB ARGENTINO,2,BELGRANO Y 25 DE MAYO,VENADO TUERTO,SANTA FE,Centro,-33.74576,-61.96668
563,SANTA BARBARA SA,2,AUTOPISTA CORDOBA PILAR KM 692,CORDOBA,CORDOBA,Centro,-31.423437,-64.094762
564,GÜERINO S.A.,2,RUTA 8 KM 17500,VILLA  BALLESTER,BUENOS AIRES,Pampeana,-34.56477,-58.5687
565,SANTA BARBARA SA,2,AUTOPISTA CORDOBA PILAR KM 691,CORDOBA,CORDOBA,Centro,-31.425742,-64.088682
566,AUTOMOVIL CLUB ARGENTINO,2,RUTA 21  KM. 242,SAN NICOLAS,BUENOS AIRES,Pampeana,-33.28927,-60.26975
567,AUTOMOVIL CLUB ARGENTINO,2,25 DE MAYO Y MENDOZA,CORRIENTES,CORRIENTES,Noreste,-27.46424,-58.83539
569,AUTOMOVIL CLUB ARGENTINO,2,RUTA  9  KM. 154,RIO TALA,BUENOS AIRES,Pampeana,-33.78377,-59.6385
570,AMULEM S.A.,26,RUTA 3 KM 1260,SIERRA GRANDE,RIO NEGRO,Patagonia,-41.61276,-65.353525
571,AUTOMOVIL CLUB ARGENTINO,2,RUTA NACIONAL 12 KM.1181,CURUZU CUATIA,CORRIENTES,Noreste,-27.44128,-57.36488
572,VARELA GAS S.A.,28,HIPOLITO YRIGOYEN Y SAN MARTIN -,FLORENCIO VARELA,BUENOS AIRES,Pampeana,-34.78957,-58.27835
573,AUTOMOVIL CLUB ARGENTINO,2,A. COBO Y FERREYRA,RUFINO,SANTA FE,Centro,-34.26532,-62.71255
579,AUTOMOVIL CLUB ARGENTINO,2,RIVADAVIA Y SUIPACHA,SANTA FE,SANTA FE,Centro,-31.64031,-60.70278
580,SERVICIOS EAR S.R.L.,2,AV M M GUEMES ESQ EL CRISPIN,LA MATANZA,BUENOS AIRES,Pampeana,-34.72567,-58.53188
581,RED PETROL S.A.,2,AV.CNEL ROCA 6787,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.69622,-58.46858
582,AUTOMOVIL CLUB ARGENTINO,2,RIVADAVIA Y 25 DE MAYO,SAENZ PEÑA,CHACO,Noreste,-26.78715,-60.4433
584,AUTOMOVIL CLUB ARGENTINO,2,AV. SARMIENTO 1350,OBERA,MISIONES,Noreste,-27.48682,-55.12607
585,AUTOMOVIL CLUB ARGENTINO,2,CORRIENTES Y PELLEGRINI,CONCORDIA,ENTRE RIOS,Centro,-31.3943,-58.01587
587,AUTOMOVIL CLUB ARGENTINO,2,AV. SANTA FE 705,RAFAELA,SANTA FE,Centro,-31.25373,-61.4838
588,AUTOMOVIL CLUB ARGENTINO,2,AV.MONTES DE OCA Y M.GARCIA,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63402,-58.3753
589,AUTOMOVIL CLUB ARGENTINO,2,CÓRDOBA Y COLÓN,POSADAS,MISIONES,Noreste,-27.36762,-55.89507
590,AUTOMOVIL CLUB ARGENTINO,2,AV.RIVADAVIA 7530,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63155,-58.47184
591,ESTACION R.L. (I),1,RUTA 38 Y ESPAÑA,MONTEROS,TUCUMAN,Cuyo,-27.17267,-65.49057
592,AUTOMOVIL CLUB ARGENTINO,2,RUTA NAC.7 KM.62,LUJAN,BUENOS AIRES,Pampeana,-34.5844,-59.0546
593,AUTOMOVIL CLUB ARGENTINO,2,godoy cruz 3151,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.57419,-58.42132
595,AUTOMOVIL CLUB ARGENTINO,2,RUTA 8 KILÓMETRO 171,ARRECIFES,BUENOS AIRES,Pampeana,-34.0723,-60.04981
596,ESTACION R.L.(II),8,RUTA 38 Y ROTONDA FAMAILLA,FAMAILLA,TUCUMAN,Cuyo,-27.06403,-65.399233
597,AUTOMOVIL CLUB ARGENTINO,2,AVDA. SAN MARTIN Y MEDRANO,CARLOS PAZ,CORDOBA,Centro,-31.40247,-64.47079
598,G.N.C. CHAVES S.A.,1,Reconquista N° 1085,ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,Pampeana,-38.020616,-60.110066
599,BARREIRO GLORIA I.B.DE Y BARREIRO ABEL H.,2,JUAN ELICAGARAY 400,ADOLFO GONZALEZ CHAVEZ,BUENOS AIRES,Pampeana,-38.03389,-60.09683
601,AUTOMOVIL CLUB ARGENTINO,2,AVDA. REPUBLICA N° 102,CATAMARCA,CATAMARCA,Noroeste,-28.46864,-65.78533
602,AUTOMOVIL CLUB ARGENTINO,2,GDOR. GUTNISKY 3025,FORMOSA,FORMOSA,Noreste,-26.1922,-58.19759
603,AUTOMOVIL CLUB ARGENTINO,2,RUTA NACIONAL 11 KM. 1287,CLORINDA,FORMOSA,Noreste,-25.32206,-57.73272
604,AUTOMOVIL CLUB ARGENTINO,2,J.V. GONZALEZ Y LAS HERAS,CHEPES,LA RIOJA,Noroeste,-31.34223,-66.59183
605,LNG GAS SA,28,GRAL. ROJO 2733,LAFERRERE,BUENOS AIRES,Pampeana,-34.748292,-58.580669
610,AUTOMOVIL CLUB ARGENTINO,2,AVDA. GRAL PAZ N° 499,CORDOBA,CORDOBA,Centro,-31.40942,-64.18459
611,BASSO INDEPENDENCIA S.A.,2,AVDA INDEPENDENCIA 1380,MAR DEL PLATA,BUENOS AIRES,Pampeana,-37.99395,-57.55052
612,AUTOMOVIL CLUB ARGENTINO,2,BELGRANO 750,HUMAHUACA,JUJUY,Noroeste,-23.20701,-65.34711
614,AUTOMOVIL CLUB ARGENTINO,2,AVDA. SANTIAGO FUNES Y 25 DE MAYO,JACHAL,SAN JUAN,Cuyo,-30.23882,-68.74112
615,AUTOMOVIL CLUB ARGENTINO,2,SDOR. PEREZ Y ALVEAR,SAN SALVADOR DE JUJUY,JUJUY,Noroeste,-24.184167,-65.3085
616,AUTOMOVIL CLUB ARGENTINO,2,AVDA. ESPAÑA 31,LA FALDA,CORDOBA,Centro,-31.09359,-64.48689
617,LOMAS GAS SA,1,HIPOLITO YRIGOYEN 8591,LOMAS DE ZAMORA,BUENOS AIRES,Pampeana,-34.75499,-58.400894
618,NUESTRO SOSIEGO SA,2,DONATO ALVAREZ 2290,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.60007,-58.46656
619,AUTOMOVIL CLUB ARGENTINO,2,25 DE MAYO N° 293,VILLA LA PAZ,MENDOZA,Cuyo,-33.45891,-67.55265
620,AUTOMOVIL CLUB ARGENTINO,2,RUTA NAC. N° 9 Y 9 DE JULIO,LA QUIACA,JUJUY,Noroeste,-22.10296,-65.59984
621,MASTER GAS S.A.,1,BOEDO 1616,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.633075,-58.415942
622,AUTOMOVIL CLUB ARGENTINO,2,DALMACIO VELEZ Y COPIAPO,LA RIOJA,LA RIOJA,Noroeste,-29.41638,-66.86009
623,ALLGAS S.A.,4,De los Incas 3520,ISIDRO CASANOVA,BUENOS AIRES,Pampeana,-34.69863,-58.57706
624,AUTOMOVIL CLUB ARGENTINO,2,RUTA N° 9 - KM. 929,OJO DE AGUA,SANTIAGO DEL ESTERO,Noroeste,-29.50556,-63.70104
625,AUTOMOVIL CLUB ARGENTINO,2,AVDA. ESPAÑA N° 280,RIO CUARTO,CORDOBA,Centro,-33.11632,-64.34693
626,PETROVALLE S.A.,2,AV. SARMIENTO 1128,OBERA,MISIONES,Noreste,-27.48613,-55.12423
627,GAS & GAS S.A.,1,AV. SAN JUAN 1401,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.622171,-58.385952
631,NESTOR RAUL Y NESTOR MARCELO AMBROGIO S.H.,1,Sarmiento 1274,TOTORAS,SANTA FE,Centro,-32.587092,-61.172779
632,EDIFICADORA MARTINEZ ANNES SA,4,HONORIO PUEYRREDON 710,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.611858,-58.442616
633,COOP DEFENSA DE AGRICULTORES LTDA,28,AVDA. JUAN XXIII Nº 331,CHACABUCO,BUENOS AIRES,Pampeana,-34.64117,-60.48277
635,PETROVALLE S.A.,2,"RUTA NACIONAL Nª 14, KM. 1124",OBERA,MISIONES,Noreste,-27.48475,-55.0907
636,YPF,2,RUTA NAC 2 KM 60- ETCHEVERRY,LA PLATA,BUENOS AIRES,Pampeana,-35.04881,-58.09263
637,AUTOMOVIL CLUB ARGENTINO,2,SARMIENTO Y BELGRANO,ROSARIO DE LA FRONTERA,SALTA,Noroeste,-25.79937,-64.96985
638,COOP DEFENSA DE AGRICULTORES LTDA,1,"RUTA 7 KM 212,5",CHACABUCO,BUENOS AIRES,Pampeana,-34.623733,-60.507423
639,MACHAGAI COMBUSTIBLES SRL,2,RUTA NAC.16 Y ACC.PCIA.DE LA PLAZA,PCIA. DE LA PLAZA,CHACO,Noreste,-27.00752,-59.85003
640,RUTA AL OESTE SRL,4,AV JUAN B JUSTO 8490,CAPITAL FEDERAL,CAPITAL FEDERAL,Pampeana,-34.63467,-58.50788
641,YPF MARTINATTO,2,AVDA. FULVIO PAGANI 1321,ARROYITO,CORDOBA,Centro,-31.4235,-63.05029
642,YPF MARTINATTO,2,RUTA NAC. 19 KM 216,EL FUERTECITO,CORDOBA,Centro,-31.40183,-62.96028
645,SERVICENTRO MALARGÜE S.A.,26,Av. San Martin Norte 1209,MALARGUE,MENDOZA,Cuyo,-35.4559,-69.58617
648,PETROVALLE S.A.,2,"RUTA NACIONA Nª 14, KM. 1203",ARISTOBULO DEL VALLE,MISIONES,Noreste,-27.11256,-54.90307
649,LA CORDILLERA S.R.L.,2,SAN MARTIN 1111,MALARGUE,MENDOZA,Cuyo,-35.47469,-69.58558
650,AM GAS S.A.,2,Mendoza 3201 0,SANTA FE,SANTA FE,Centro,-31.6473149683463,-60.7152007045213
653,PETROVALLE S.A.,2,"RUTA NACIONAL Nª 14, KM. 1259",SAN VICENTE,MISIONES,Noreste,-27.00435,-54.50154
655,AUTOMOVIL CLUB ARGENTINO,2,RIVADAVIA Y MITRE,SALTA,SALTA,Noroeste,-24.78216,-65.41005
656,CIRCUNVALACION SERVICIOS S.A.,6,BAIGORRIA 2630,ROSARIO,SANTA FE,Centro,-32.89354,-60.71862
657,PETROVALLE S.A.,2,8 DE SEPTIEMBRE Y URUGUAY,ARISTOBULO DEL VALLE,MISIONES,Noreste,-27.08564,-54.83207
658,AUTOMOVIL CLUB ARGENTINO,2,RUTA PROV. N° 157 - KM. 1072,SAN ANTONIO DE LA PAZ,CATAMARCA,Noroeste,-28.93009,-65.09155
659,CASA CATTANI S.R.L.,2,HIPÓLITO YRIGOYEN 379,LA CARLOTA,CORDOBA,Centro,-33.4136943941199,-63.2959647929934
660,PETROVALLE S.A.,2,RUTA NACIONAL Nª 14 Y ACCESO CAMPO VIERA,CAMPO VIERA,MISIONES,Noreste,-27.34193,-55.05366
663,CASA CATTANI S.R.L.,1,CORDOBA 283,LOS CISNES,CORDOBA,Centro,-33.39687,-63.47503
664,PETROVALLE S.A.,2,AV. DEL COLONO 0,2 DE MAYO,MISIONES,Noreste,-27.02556,-54.68721
665,CASA CATTANI S.R.L.,1,AV SABATTINI ESQ. CABRERA,LA CARLOTA,CORDOBA,Centro,-33.41363,-63.2853
667,SABY HERMANOS S.R.L.,2,RUTA NAC. 158  KM. 5 RIO CUARTO CBA.,RIO CUARTO,CORDOBA,Centro,-33.09271,-64.31488
668,PETROVALLE S.A.,2,AV. LIBERTADOR 902,SAN VICENTE,MISIONES,Noreste,-26.9962,-54.48334
669,"DE LA VEGA, ABELARDO BENJAMIN",26,AV. GUEMES Y AV. TTE. CNEL. MURGA,RAWSON,CHUBUT,Patagonia,-43.295539,-65.092601
670,PETROVALLE S.A.,2,25 DE MAYO Y GUEMES,SAN PEDRO,MISIONES,Noreste,-26.62533,-54.11388
671,ROSSI EUGENIO ALBERTO,1,AV CROVARA 5353,SAN JUSTO,BUENOS AIRES,Pampeana,-34.707362205,-58.550881389
672,PALOMAS HNOS. S.R.L.,28,SARMIENTO 1640,ALBARDON,SAN JUAN,Cuyo,-31.440781,-68.518341
673,PUNTO MITRE S.R.L.,4,AV. MITRE Nº 699,SAN RAFAEL,MENDOZA,Cuyo,-34.619131,-68.320536
674,LOS SAUCES S.R.L.,4,Avenida Ballofet 1810,SAN RAFAEL,MENDOZA,Cuyo,-34.62833,-68.358315
676,CAR GAS S.R.L.,4,AV. HIPÓLITO IRIGOYEN Nº 1975,SAN RAFAEL,MENDOZA,Cuyo,-34.608376,-68.353608
678,PAGELLA Y ARBIZU S.H.,28,RUTA NACIONAL Nº 3 KM 794,H. ASCASUBI,BUENOS AIRES,Pampeana,-39.38967,-62.62986
679,PAGELLA ALBERTO JULIO,28,SAN MARTIN 388,H. ASCASUBI,BUENOS AIRES,Pampeana,-39.376835,-62.650313
682,ANGELA NESCI SRL,2,RUTA 22 Y TEGUCIGALPA km 1227,NEUQUEN,NEUQUEN,Patagonia,-38.95743,-68.15193
683,CONSTRUCTORA EDIFICAR SA,4,ESTADOS UNIDOS 725,CORRIENTES,CORRIENTES,Noreste,-27.46775,-58.81284
684,CARISTO HNOS SRL,2,SAN MARTIN 4622,NEUQUEN,NEUQUEN,Patagonia,-38.95489,-68.12344
686,CONTRUCTORA EDIFICAR SA,1,AV.CAZADORES CORRENTINOS -MZ.352,PASO DE LA PATRIA,CORRIENTES,Noreste,-27.32289,-58.58202
687,LIFERNI S.R.L,28,RUTA PROVINCIAL 6 KM. 203,MONTE BUEY,CORDOBA,Centro,-32.92602,-62.44737
688,PETROVALLE S.A.,1,RUTA NACIONAL Nª 14 Y ACCESO CAMPO GRANDE,CAMPO GRANDE,MISIONES,Noreste,-27.21907,-54.97168
689,ORGANIZACION DELASOIE HNOS. S.A.,2,AVDA.URQUIZA 1530,VILLA ELISA,ENTRE RIOS,Centro,-32.16181,-58.40154
690,EL MIRADOR SRL,4,SAN ANTONIO NORTE 751,GUALEGUAY,ENTRE RIOS,Centro,-33.135758,-59.314301
693,EL MIRADOR S.R.L.,4,SAN ANTONIO NORTE (POSTAL) 751,GUALEGUAY,ENTRE RIOS,Centro,-33.194338,-59.257754
694,EL PIBE S.A.,3,H. IRIGOYEN N° 788,TRELEW,CHUBUT,Patagonia,-43.25664,-65.300963
695,PETROVALLE S.A.,1,RUTA PROVINCIAL Nª 8 Y RUTA Nª 103,SANTA RITA,MISIONES,Noreste,-27.52373,-54.72804
696,EL MIRADOR S.R.L.,4,PELLEGRINI 143,GUALEGUAYCHU,ENTRE RIOS,Centro,-33.010781,-58.51236
698,ARGENOIL S.R.L.,6,Ruta 36 y Calle 506,ABASTO,BUENOS AIRES,Pampeana,-34.959424,-58.084575
699,ADOLFO SARTORI S.A.,2,AV. BELGRANO Y CORTI,L.N. ALEM,MISIONES,Noreste,-27.61131,-55.32677
700,PETROVALLE S.A.,1,"RUTA NACIONAL NÂª 14, KM. 1303",FRACRAN,MISIONES,Noreste,-26.74347,-54.2976
701,ADOLFO SARTORI S.A.,2,RUTA NAC. 14 Y PROGRESIVA 851,L.N. ALEM,MISIONES,Noreste,-27.61489,-55.31413
702,ADOLFO SARTORI S.A.,2,AV. SANTA CATALINA 5235 Y FRANCIA,POSADAS,MISIONES,Noreste,-27.39534,-55.91241
703,EL MIRADOR S.R.L.,4,GALARZA 1224,CONCEPCION DEL URUGUAY,ENTRE RIOS,Centro,-32.48535,-58.241402
704,SAN CAYETANO S.R.L.,4,AV. VELEZ SARSFIELD  5000,CORDOBA,CORDOBA,Centro,-31.4739,-64.20266
706,ADOLFO SARTORI S.A.,2,CRUCE RUTA NAC 12 Y PROV 103,SANTA ANA,MISIONES,Noreste,-27.37801,-55.57585
708,PAMPA DEL INFIERNO COMBUSTIBLES S.R.L.,4,RUTA 16 KM.259,PAMPA DEL INFIERNO,CHACO,Noreste,-26.513822,-61.168908
709,SILVIO DERKA E HIJOS S.C.C.,2,SAN MARTIN 600,JUAN JOSE CASTELLI,CHACO,Noreste,-25.9463,-60.61833
711,SANTA ALBINA S.A.,4,PEDRO CONDE 5654,FERREYRA,CORDOBA,Centro,-31.46064,-64.109494
713,POURTAU COMBUSTIBLES SA,2,ITUZAINGO 1280,CNEL. BRANDSEN,BUENOS AIRES,Pampeana,-35.17147,-58.23061
714,DAIMO BOJANICH Y CÍA SRL,2,ALEM Y MARMOL,CAPITAN SARMIENTO,BUENOS AIRES,Pampeana,-34.17453,-59.78887
719,LIBEROIL SRL,2,av. eva peron 3750,MERLO,BUENOS AIRES,Pampeana,-34.68731,-58.68563
720,KM 248 S.R.L,2,RUTA 14 KM 248,COLONIA YERUA,ENTRE RIOS,Centro,-31.45352,-58.13372
721,LA GASOLINERA SRL,28,CORDOBA 1702,FUNES,SANTA FE,Centro,-32.921,-60.8124
722,DUFAU HNOS S.A.,2,JUAN M DE ROSAS 19469,VIRREY DEL PINO,BUENOS AIRES,Pampeana,-34.80614,-58.63488
723,AGLP SA,2,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,Pampeana,-34.66918,-58.66367
724,TRESTON SA,2,AV. DE LA CALLE REAL 1815,MERLO,BUENOS AIRES,Pampeana,-34.68369,-58.69812
725,JACARANDA S.A.,2,ENTRE RIOS 1958,SALTA,SALTA,Noroeste,-24.7798,-65.42926
726,"LOPEZ, OSCAR RAÚL",6,MORENO 595,SAN JERONIMO,SANTA FE,Centro,-31.55513,-61.07547
727,FUEL SERVICE SRL,2,122 1843,LA PLATA,BUENOS AIRES,Pampeana,-34.91589,-57.91574
730,"NAHIM, YEMIL",1,RUTA NACIONAL 40 KM 121 PAREDITAS SAN CARLOS,PAREDITAS,MENDOZA,Cuyo,-33.93845,-69.08012
731,HIJOS DE ESTEBAN COCORDANO S.R.L.,1,Maipú 134,CANALS,CORDOBA,Centro,-33.56509,-62.87734
732,"P.A.Y S. (PATRIA, AMISTAD Y SERVICIO)",2,BARTOLOME MITRE 1056,LUJAN,BUENOS AIRES,Pampeana,-34.56905,-59.10755
733,PETROVALLE S.A.,2,AV. RIVADAVIA 757,EL SOBERBIO,MISIONES,Noreste,-27.293766,-54.203619
734,PETROVALLE S.A.,2,"RUTA NACIONAL Nª 12, KM. 1440",JARDIN DE AMERICA,MISIONES,Noreste,-27.02948,-55.2146
735,PETROVALLE S.A.,2,AVENIDA URUGUAY Y MONTEAGUDO,POSADAS,MISIONES,Noreste,-27.39119,-55.90045
736,PETROZAPALA S.A.,2,LUIS MONTI Y TRANNACK,ZAPALA,NEUQUEN,Patagonia,-38.9004,-70.0655
737,PETROVALLE S.A.,2,AVENIDA LAVALLE 5426,POSADAS,MISIONES,Noreste,-27.39704,-55.90966
739,SAN JAVIER COMBUSTIBLES S.A.,2,25 DE MAYO Y GUEMES,SAN JAVIER,MISIONES,Noreste,-27.87031,-55.13451
740,SAN JAVIER COMBUSTIBLES S.A.,1,RUTA NACIONAL Nª 12 Y ACCESO MONTE CARLO,MONTECARLO,MISIONES,Noreste,-26.582324,-54.726414
741,GNCCORDOBASA,1,JUAN B JUSTO 2600,CORDOBA,CORDOBA,Centro,-31.395183,-64.17608
745,ROZA HNOS. S.A.,2,RUTA 226 55,BALCARCE,BUENOS AIRES,Pampeana,-37.817,-58.22072
748,PETROVALLE S.A.,2,AVENIDA DE LAS AMERICAS 1005,ARISTOBULO DEL VALLE,MISIONES,Noreste,-27.09508,-54.89331
749,SERVI SUR S.R.L.,28,BATALLA DE AYACUCHO 3640,ROSARIO,SANTA FE,Centro,-32.981257,-60.635845
750,PILA COMBUSTIBLES S. A.,2,RUTA NACIONAL Nº 8 KM 261,VILLA POMAR,BUENOS AIRES,Pampeana,-33.9326,-60.95393
751,ESTACIONES DE SERVICIOS EDARGUS S.R.L.,2,AV. PELLEGRINI 6560,ROSARIO,SANTA FE,Centro,-32.94808,-60.7107
752,AUTOMOVIL CLUB ARGENTINO,2,CHICLANA 301,BAHIA BLANCA,BUENOS AIRES,Pampeana,-38.72109,-62.26315
753,APELLANIZ LEONARDO JOSE,4,AVDA.BELGRANO 1116,VILLA DOLORES,CORDOBA,Centro,-31.94762,-65.17489
754,HEKAR S.R.L.,2,Acceso sur 8051,CARRODILLA,MENDOZA,Cuyo,-32.96457,-68.83936
755,AUTOMOVIL CLUB ARGENTINO,2,BROWN 2405,MAR DEL PLATA,BUENOS AIRES,Pampeana,-38.0043432284729,-57.5487101851863
756,AUTOMOVIL CLUB ARGENTINO,2,LAVALLE 301,BOLIVAR,BUENOS AIRES,Pampeana,-36.23213,-61.11789
758,P. ZUCCO Y CIA. SA,2,AV. ARTURO ILLIA 2630,SAN JUSTO,BUENOS AIRES,Pampeana,-34.67677,-58.56492
