ID_Legal,Nombre_de_Compania,Domicilio,Ciudad,Provincia,Region,Tipo_Producto,Precio,Fecha,Compania_Bandera,Latitud,Longitud
30-61585234-8,ARUANNO-SALERNO S.H.,SARMIENTO 10,CIPOLLETTI,RIO NEGRO,PATAGONIA,Gasoil Grade 2,326.1,14/09/2023,AXION,-38.94167,-67.99437
30-61585234-8,ARUANNO-SALERNO S.H.,SARMIENTO 10,CIPOLLETTI,RIO NEGRO,PATAGONIA,Gasoil Grade 3,386.9,14/09/2023,AXION,-38.94167,-67.99437
30-61585234-8,ARUANNO-SALERNO S.H.,SARMIENTO 10,CIPOLLETTI,RIO NEGRO,PATAGONIA,Compressed Natural Gas,139.9,19/08/2023,AXION,-38.94167,-67.99437
30-61585234-8,ARUANNO-SALERNO S.H.,SARMIENTO 10,CIPOLLETTI,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,308.1,14/09/2023,AXION,-38.94167,-67.99437
30-61585234-8,ARUANNO-SALERNO S.H.,SARMIENTO 10,CIPOLLETTI,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,244.2,14/09/2023,AXION,-38.94167,-67.99437
30-71195423-2,ASAMIR S.A.,URUGUAY 3517,VICTORIA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,349.8,26/10/2023,SHELL C.A.P.S.A.,-34.467845,-58.559811
30-71195423-2,ASAMIR S.A.,URUGUAY 3517,VICTORIA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,430.7,26/10/2023,SHELL C.A.P.S.A.,-34.467845,-58.559811
30-71195423-2,ASAMIR S.A.,URUGUAY 3517,VICTORIA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,403.3,26/10/2023,SHELL C.A.P.S.A.,-34.467845,-58.559811
30-71195423-2,ASAMIR S.A.,URUGUAY 3517,VICTORIA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,321.9,26/10/2023,SHELL C.A.P.S.A.,-34.467845,-58.559811
30-71523680-6,COMBUSTIBLES DEL TUYU S.R.L.,2 7585,MAR DEL TUYU,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,459.8,25/10/2023,SHELL C.A.P.S.A.,-36.578207,-56.69056
30-71523680-6,COMBUSTIBLES DEL TUYU S.R.L.,2 7585,MAR DEL TUYU,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,429.8,25/10/2023,SHELL C.A.P.S.A.,-36.578207,-56.69056
30-71523680-6,COMBUSTIBLES DEL TUYU S.R.L.,2 7585,MAR DEL TUYU,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,343.9,25/10/2023,SHELL C.A.P.S.A.,-36.578207,-56.69056
30-71653676-5,COMBUSTIBLES DI GIORGO HERMANOS S.A.,Camino general belgrano N° 7951,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,370.0,29/10/2023,SHELL C.A.P.S.A.,-34.828672,-58.179601
20-12557795-5,ASARO ROQUE ANTONIO,AV. CHAMPAGNAT 1545,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,395.7,23/10/2023,SHELL C.A.P.S.A.,-37.97946,-57.58249
20-12557795-5,ASARO ROQUE ANTONIO,AV. CHAMPAGNAT 1545,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,492.4,23/10/2023,SHELL C.A.P.S.A.,-37.97946,-57.58249
20-12557795-5,ASARO ROQUE ANTONIO,AV. CHAMPAGNAT 1545,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,448.8,23/10/2023,SHELL C.A.P.S.A.,-37.97946,-57.58249
20-12557795-5,ASARO ROQUE ANTONIO,AV. CHAMPAGNAT 1545,MAR DEL PLATA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,373.7,23/10/2023,SHELL C.A.P.S.A.,-37.97946,-57.58249
30-53045117-4,A.S.C. S.A.C.I.,Peru 3008,MENDOZA,MENDOZA,PATAGONIA,Gasoil Grade 2,302.0,23/10/2023,YPF,-32.86824,-68.84333
30-53045117-4,A.S.C. S.A.C.I.,Peru 3008,MENDOZA,MENDOZA,PATAGONIA,Gasoil Grade 3,386.0,23/10/2023,YPF,-32.86824,-68.84333
30-53045117-4,A.S.C. S.A.C.I.,Peru 3008,MENDOZA,MENDOZA,PATAGONIA,Pretol Premium - 95 Octane,354.0,23/10/2023,YPF,-32.86824,-68.84333
30-53045117-4,A.S.C. S.A.C.I.,Peru 3008,MENDOZA,MENDOZA,PATAGONIA,Pretol Undeladed - 95/98 Octane,279.0,23/10/2023,YPF,-32.86824,-68.84333
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3445,BURZACO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,308.0,23/10/2023,YPF,-34.83252,-58.41306
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3445,BURZACO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,399.0,23/10/2023,YPF,-34.83252,-58.41306
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3445,BURZACO,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,76.99,23/10/2023,YPF,-34.83252,-58.41306
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3445,BURZACO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,359.0,23/10/2023,YPF,-34.83252,-58.41306
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3445,BURZACO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,284.0,23/10/2023,YPF,-34.83252,-58.41306
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3552,BURZACO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,308.0,23/10/2023,YPF,-34.83209,-58.41225
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3552,BURZACO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,399.0,23/10/2023,YPF,-34.83209,-58.41225
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3552,BURZACO,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,76.99,23/10/2023,YPF,-34.83209,-58.41225
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3552,BURZACO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,359.0,23/10/2023,YPF,-34.83209,-58.41225
30-52020104-8,ASENSIO E HIJO Y PULLEY S.R.L.,MONTEVERDE 3552,BURZACO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,284.0,23/10/2023,YPF,-34.83209,-58.41225
30-70997484-6,ASFALIA S.A,Bandera lo los andes 2781,GUAYMALLEN,MENDOZA,CUYO,Gasoil Grade 2,302.0,23/10/2023,YPF,-32.89762,-68.8023
30-70997484-6,ASFALIA S.A,Bandera lo los andes 2781,GUAYMALLEN,MENDOZA,CUYO,Gasoil Grade 3,386.0,23/10/2023,YPF,-32.89762,-68.8023
30-70997484-6,ASFALIA S.A,Bandera lo los andes 2781,GUAYMALLEN,MENDOZA,CUYO,Compressed Natural Gas,12.99,15/12/2017,YPF,-32.89762,-68.8023
30-70997484-6,ASFALIA S.A,Bandera lo los andes 2781,GUAYMALLEN,MENDOZA,CUYO,Pretol Premium - 95 Octane,354.0,23/10/2023,YPF,-32.89762,-68.8023
30-70997484-6,ASFALIA S.A,Bandera lo los andes 2781,GUAYMALLEN,MENDOZA,CUYO,Pretol Undeladed - 95/98 Octane,279.0,23/10/2023,YPF,-32.89762,-68.8023
33-53085760-9,A. SILVETTI Y CIA,TOMAS ORELL 30,ALLEN,RIO NEGRO,PATAGONIA,Gasoil Grade 2,301.0,23/10/2023,YPF,-38.97749,-67.82925
33-53085760-9,A. SILVETTI Y CIA,TOMAS ORELL 30,ALLEN,RIO NEGRO,PATAGONIA,Gasoil Grade 3,387.0,23/10/2023,YPF,-38.97749,-67.82925
33-53085760-9,A. SILVETTI Y CIA,TOMAS ORELL 30,ALLEN,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,297.0,23/10/2023,YPF,-38.97749,-67.82925
33-53085760-9,A. SILVETTI Y CIA,TOMAS ORELL 30,ALLEN,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,234.0,23/10/2023,YPF,-38.97749,-67.82925
30-71653676-5,COMBUSTIBLES DI GIORGO HERMANOS S.A.,Camino general belgrano N° 7951,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,448.7,29/10/2023,SHELL C.A.P.S.A.,-34.828672,-58.179601
30-71653676-5,COMBUSTIBLES DI GIORGO HERMANOS S.A.,Camino general belgrano N° 7951,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,153.0,25/10/2023,SHELL C.A.P.S.A.,-34.828672,-58.179601
30-70820194-0,ASPRO MZA S.A.,ACCESO SUR 8021,LUJAN DE CUYO,MENDOZA,CUYO,Compressed Natural Gas,165.9,26/10/2023,BLANCA,-32.964961,-68.839797
30-70820194-0,ASPRO MZA S.A.,DR MORENO 716,LAVALLE,MENDOZA,CUYO,Compressed Natural Gas,165.9,26/10/2023,BLANCA,-32.722573,-68.607231
30-70992714-7,ASPRON S.R.L.,LAPRIDA 20,LA BANDA,SANTIAGO DEL ESTERO,NOA,Compressed Natural Gas,179.0,17/10/2023,BLANCA,-27.731273,-64.236609
33-70838865-9,AS & S.A.,LAS HERAS 43,SAN MARTIN,MENDOZA,CUYO,Compressed Natural Gas,159.0,22/08/2023,YPF,-33.08458,-68.47208
30-65638156-2,ASTILLERO S.R.L.,CRUCE DE RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Gasoil Grade 2,305.5,04/08/2023,REFINOR,-23.30737,-64.21768
30-65638156-2,ASTILLERO S.R.L.,CRUCE DE RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Gasoil Grade 3,393.7,04/08/2023,REFINOR,-23.30737,-64.21768
30-65638156-2,ASTILLERO S.R.L.,CRUCE DE RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Compressed Natural Gas,142.9,04/08/2023,REFINOR,-23.30737,-64.21768
30-65638156-2,ASTILLERO S.R.L.,CRUCE DE RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Pretol Premium - 95 Octane,328.9,04/08/2023,REFINOR,-23.30737,-64.21768
30-65638156-2,ASTILLERO S.R.L.,CRUCE DE RUTA NACIONAL 34 Y 50,PICHANAL,SALTA,NOA,Pretol Undeladed - 95/98 Octane,281.7,04/08/2023,REFINOR,-23.30737,-64.21768
30-54028885-9,ATALAYA S.R.L,RUTA NAC. N°9-KM.463,LEONES,CORDOBA,CENTRO,Gasoil Grade 2,390.0,27/10/2023,AXION,-32.65361,-62.29361
30-54028885-9,ATALAYA S.R.L,RUTA NAC. N°9-KM.463,LEONES,CORDOBA,CENTRO,Gasoil Grade 3,450.0,27/10/2023,AXION,-32.65361,-62.29361
30-54028885-9,ATALAYA S.R.L,RUTA NAC. N°9-KM.463,LEONES,CORDOBA,CENTRO,Compressed Natural Gas,182.0,22/08/2023,AXION,-32.65361,-62.29361
30-54028885-9,ATALAYA S.R.L,RUTA NAC. N°9-KM.463,LEONES,CORDOBA,CENTRO,Pretol Premium - 95 Octane,404.0,15/08/2023,AXION,-32.65361,-62.29361
30-54028885-9,ATALAYA S.R.L,RUTA NAC. N°9-KM.463,LEONES,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,340.0,27/10/2023,AXION,-32.65361,-62.29361
20-08582152-1,ATENCIO GUILLERMO TOMÃ¡S,BELTRÃ¡N 1490,GODOY CRUZ,MENDOZA,CUYO,Gasoil Grade 2,302.0,23/10/2023,YPF,-32.9083,-68.85162
20-08582152-1,ATENCIO GUILLERMO TOMÃ¡S,BELTRÃ¡N 1490,GODOY CRUZ,MENDOZA,CUYO,Gasoil Grade 3,386.0,23/10/2023,YPF,-32.9083,-68.85162
20-08582152-1,ATENCIO GUILLERMO TOMÃ¡S,BELTRÃ¡N 1490,GODOY CRUZ,MENDOZA,CUYO,Pretol Premium - 95 Octane,354.0,23/10/2023,YPF,-32.9083,-68.85162
20-08582152-1,ATENCIO GUILLERMO TOMÃ¡S,BELTRÃ¡N 1490,GODOY CRUZ,MENDOZA,CUYO,Pretol Undeladed - 95/98 Octane,279.0,23/10/2023,YPF,-32.9083,-68.85162
30-67999093-0,ATILU SERVICIOS S.R.L.,AV BELGRANO 3540,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Gasoil Grade 2,310.4,18/10/2023,DAPSA S.A.,-26.80958,-65.24794
30-67999093-0,ATILU SERVICIOS S.R.L.,AV BELGRANO 3540,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Gasoil Grade 3,399.8,18/10/2023,DAPSA S.A.,-26.80958,-65.24794
30-67999093-0,ATILU SERVICIOS S.R.L.,AV BELGRANO 3540,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Pretol Premium - 95 Octane,363.4,18/10/2023,DAPSA S.A.,-26.80958,-65.24794
30-67999093-0,ATILU SERVICIOS S.R.L.,AV BELGRANO 3540,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Pretol Undeladed - 95/98 Octane,285.7,18/10/2023,DAPSA S.A.,-26.80958,-65.24794
30-71653676-5,COMBUSTIBLES DI GIORGO HERMANOS S.A.,Camino general belgrano N° 7951,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,418.9,29/10/2023,SHELL C.A.P.S.A.,-34.828672,-58.179601
30-71653676-5,COMBUSTIBLES DI GIORGO HERMANOS S.A.,Camino general belgrano N° 7951,BERAZATEGUI,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,327.7,29/10/2023,SHELL C.A.P.S.A.,-34.828672,-58.179601
33-71606958-9,COMBUSTIBLES EL JACKAL SRL,GRAL. MADARIAGA 898,LANUS,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,315.0,26/10/2023,VOY,-34.706689,-58.371194
33-71606958-9,COMBUSTIBLES EL JACKAL SRL,GRAL. MADARIAGA 898,LANUS,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,410.0,28/10/2023,VOY,-34.706689,-58.371194
33-71606958-9,COMBUSTIBLES EL JACKAL SRL,GRAL. MADARIAGA 898,LANUS,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,386.3,28/10/2023,VOY,-34.706689,-58.371194
33-71606958-9,COMBUSTIBLES EL JACKAL SRL,GRAL. MADARIAGA 898,LANUS,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,298.5,26/10/2023,VOY,-34.706689,-58.371194
30-67284524-2,ATLANTICO AZUL SA,Ruta 3 km 1139 (cruce con ruta 251),SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 2,342.0,26/10/2023,SHELL C.A.P.S.A.,-40.711158,-65.000761
30-67284524-2,ATLANTICO AZUL SA,Ruta 3 km 1139 (cruce con ruta 251),SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Gasoil Grade 3,408.0,26/10/2023,SHELL C.A.P.S.A.,-40.711158,-65.000761
30-67284524-2,ATLANTICO AZUL SA,Ruta 3 km 1139 (cruce con ruta 251),SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Compressed Natural Gas,159.9,21/10/2023,SHELL C.A.P.S.A.,-40.711158,-65.000761
30-67284524-2,ATLANTICO AZUL SA,Ruta 3 km 1139 (cruce con ruta 251),SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,334.0,26/10/2023,SHELL C.A.P.S.A.,-40.711158,-65.000761
30-67284524-2,ATLANTICO AZUL SA,Ruta 3 km 1139 (cruce con ruta 251),SAN ANTONIO OESTE,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,276.0,26/10/2023,SHELL C.A.P.S.A.,-40.711158,-65.000761
33-64586913-9,ATLANTICO S.R.L.,Cardenal Cagliero 1475,VIEDMA,RIO NEGRO,PATAGONIA,Gasoil Grade 2,323.0,26/10/2023,SHELL C.A.P.S.A.,-40.82328,-62.98344
33-64586913-9,ATLANTICO S.R.L.,Cardenal Cagliero 1475,VIEDMA,RIO NEGRO,PATAGONIA,Gasoil Grade 3,406.0,26/10/2023,SHELL C.A.P.S.A.,-40.82328,-62.98344
33-64586913-9,ATLANTICO S.R.L.,Cardenal Cagliero 1475,VIEDMA,RIO NEGRO,PATAGONIA,Compressed Natural Gas,159.9,25/10/2023,SHELL C.A.P.S.A.,-40.82328,-62.98344
33-64586913-9,ATLANTICO S.R.L.,Cardenal Cagliero 1475,VIEDMA,RIO NEGRO,PATAGONIA,Pretol Premium - 95 Octane,321.0,26/10/2023,SHELL C.A.P.S.A.,-40.82328,-62.98344
33-64586913-9,ATLANTICO S.R.L.,Cardenal Cagliero 1475,VIEDMA,RIO NEGRO,PATAGONIA,Pretol Undeladed - 95/98 Octane,266.0,26/10/2023,SHELL C.A.P.S.A.,-40.82328,-62.98344
30-71535995-9,COMBUSTIBLES GABISERVI SA,bme mitre 2189,MORENO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,337.9,09/10/2023,SHELL C.A.P.S.A.,-34.651505,-58.781665
30-71535995-9,COMBUSTIBLES GABISERVI SA,bme mitre 2189,MORENO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,407.9,09/10/2023,SHELL C.A.P.S.A.,-34.651505,-58.781665
30-71535995-9,COMBUSTIBLES GABISERVI SA,bme mitre 2189,MORENO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,397.4,09/10/2023,SHELL C.A.P.S.A.,-34.651505,-58.781665
30-71535995-9,COMBUSTIBLES GABISERVI SA,bme mitre 2189,MORENO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,299.9,09/10/2023,SHELL C.A.P.S.A.,-34.651505,-58.781665
30-53262091-7,ATREU-CO COOPERATIVA AGROPECUARIA LIMITADA,"RUTA PROV.Nº 1 Km 264,5",MACACHIN,LA PAMPA,PATAGONIA,Gasoil Grade 2,41.38,01/06/2019,AXION,-37.152515,-63.666544
30-53262091-7,ATREU-CO COOPERATIVA AGROPECUARIA LIMITADA,"RUTA PROV.Nº 1 Km 264,5",MACACHIN,LA PAMPA,PATAGONIA,Gasoil Grade 3,50.4,24/06/2019,AXION,-37.152515,-63.666544
30-53262091-7,ATREU-CO COOPERATIVA AGROPECUARIA LIMITADA,"RUTA PROV.Nº 1 Km 264,5",MACACHIN,LA PAMPA,PATAGONIA,Pretol Premium - 95 Octane,44.2,24/06/2019,AXION,-37.152515,-63.666544
30-53262091-7,ATREU-CO COOPERATIVA AGROPECUARIA LIMITADA,"RUTA PROV.Nº 1 Km 264,5",MACACHIN,LA PAMPA,PATAGONIA,Pretol Undeladed - 95/98 Octane,38.78,01/06/2019,AXION,-37.152515,-63.666544
30-68661872-9,ATREUCO PUEL S.A.,RUTA 74 Y CALLE 26,GRAL. MADARIAGA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,341.1,10/09/2023,AXION,-37.018069,-57.116506
30-68661872-9,ATREUCO PUEL S.A.,RUTA 74 Y CALLE 26,GRAL. MADARIAGA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,428.5,10/09/2023,AXION,-37.018069,-57.116506
30-68661872-9,ATREUCO PUEL S.A.,RUTA 74 Y CALLE 26,GRAL. MADARIAGA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,404.5,10/09/2023,AXION,-37.018069,-57.116506
30-68661872-9,ATREUCO PUEL S.A.,RUTA 74 Y CALLE 26,GRAL. MADARIAGA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,319.8,10/09/2023,AXION,-37.018069,-57.116506
30-71424329-9,ATUEL NORTE S.A.,RUTA 143 S/N,VILLA ATUEL,MENDOZA,CUYO,Gasoil Grade 2,316.0,23/10/2023,YPF,-34.82742,-67.91717
30-71424329-9,ATUEL NORTE S.A.,RUTA 143 S/N,VILLA ATUEL,MENDOZA,CUYO,Gasoil Grade 3,407.0,23/10/2023,YPF,-34.82742,-67.91717
30-71424329-9,ATUEL NORTE S.A.,RUTA 143 S/N,VILLA ATUEL,MENDOZA,CUYO,Pretol Premium - 95 Octane,359.0,23/10/2023,YPF,-34.82742,-67.91717
30-71424329-9,ATUEL NORTE S.A.,RUTA 143 S/N,VILLA ATUEL,MENDOZA,CUYO,Pretol Undeladed - 95/98 Octane,283.0,23/10/2023,YPF,-34.82742,-67.91717
30-67258738-3,AUCA MAHUIDA SRL,RUTA PROV. N° 6 ACCESO SUR KM 56,RINCON DE LOS SAUCES,NEUQUEN,PATAGONIA,Gasoil Grade 2,316.7,28/10/2023,PUMA,-37.39046,-68.91687
30-67258738-3,AUCA MAHUIDA SRL,RUTA PROV. N° 6 ACCESO SUR KM 56,RINCON DE LOS SAUCES,NEUQUEN,PATAGONIA,Gasoil Grade 3,402.0,28/10/2023,PUMA,-37.39046,-68.91687
30-67258738-3,AUCA MAHUIDA SRL,RUTA PROV. N° 6 ACCESO SUR KM 56,RINCON DE LOS SAUCES,NEUQUEN,PATAGONIA,Pretol Premium - 95 Octane,322.4,28/10/2023,PUMA,-37.39046,-68.91687
30-67258738-3,AUCA MAHUIDA SRL,RUTA PROV. N° 6 ACCESO SUR KM 56,RINCON DE LOS SAUCES,NEUQUEN,PATAGONIA,Pretol Undeladed - 95/98 Octane,246.2,28/10/2023,PUMA,-37.39046,-68.91687
33-61642238-9,AUFKOCHEN S.A.C.I.F.I.,SAN MARTIN 2298,LANUS,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,298.0,23/10/2023,YPF,-34.69607,-58.40785
33-61642238-9,AUFKOCHEN S.A.C.I.F.I.,SAN MARTIN 2298,LANUS,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,382.0,23/10/2023,YPF,-34.69607,-58.40785
33-61642238-9,AUFKOCHEN S.A.C.I.F.I.,SAN MARTIN 2298,LANUS,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,119.9,23/10/2023,YPF,-34.69607,-58.40785
33-61642238-9,AUFKOCHEN S.A.C.I.F.I.,SAN MARTIN 2298,LANUS,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,358.0,23/10/2023,YPF,-34.69607,-58.40785
33-61642238-9,AUFKOCHEN S.A.C.I.F.I.,SAN MARTIN 2298,LANUS,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,282.0,23/10/2023,YPF,-34.69607,-58.40785
20-12633657-9,AUGUET JORGE OMAR,AV. RIVADAVIA 16028,HAEDO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,347.0,26/10/2023,SHELL C.A.P.S.A.,-34.64482,-58.590115
20-12633657-9,AUGUET JORGE OMAR,AV. RIVADAVIA 16028,HAEDO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,427.0,26/10/2023,SHELL C.A.P.S.A.,-34.64482,-58.590115
20-12633657-9,AUGUET JORGE OMAR,AV. RIVADAVIA 16028,HAEDO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,385.0,26/10/2023,SHELL C.A.P.S.A.,-34.64482,-58.590115
20-12633657-9,AUGUET JORGE OMAR,AV. RIVADAVIA 16028,HAEDO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,307.0,26/10/2023,SHELL C.A.P.S.A.,-34.64482,-58.590115
30-67698723-8,AUGUSTO MORA S.A.,FRANCISCO DE LA RETA 1285 SAN JOSÉ,GUAYMALLEN,MENDOZA,CUYO,Gasoil Grade 2,302.0,23/10/2023,YPF,-32.88554,-68.82364
30-67698723-8,AUGUSTO MORA S.A.,FRANCISCO DE LA RETA 1285 SAN JOSÉ,GUAYMALLEN,MENDOZA,CUYO,Gasoil Grade 3,386.0,23/10/2023,YPF,-32.88554,-68.82364
30-67698723-8,AUGUSTO MORA S.A.,FRANCISCO DE LA RETA 1285 SAN JOSÉ,GUAYMALLEN,MENDOZA,CUYO,Pretol Premium - 95 Octane,354.0,23/10/2023,YPF,-32.88554,-68.82364
30-67698723-8,AUGUSTO MORA S.A.,FRANCISCO DE LA RETA 1285 SAN JOSÉ,GUAYMALLEN,MENDOZA,CUYO,Pretol Undeladed - 95/98 Octane,279.0,23/10/2023,YPF,-32.88554,-68.82364
30-65947377-8,AUTOGAS MORENO GNC SA,Mitre 3299,MORENO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,311.9,25/10/2023,DAPSA S.A.,-34.64749,-58.796499
30-65947377-8,AUTOGAS MORENO GNC SA,Mitre 3299,MORENO,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,164.9,21/10/2023,DAPSA S.A.,-34.64749,-58.796499
30-65947377-8,AUTOGAS MORENO GNC SA,Mitre 3299,MORENO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,357.0,25/10/2023,DAPSA S.A.,-34.64749,-58.796499
30-65947377-8,AUTOGAS MORENO GNC SA,Mitre 3299,MORENO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,292.3,25/10/2023,DAPSA S.A.,-34.64749,-58.796499
30-66809364-3,AUTOGAS S.R.L.,AV ACOSTA VILLAFAÑEZ 1800,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 2,317.0,23/10/2023,YPF,-28.466517,-65.760397
30-66809364-3,AUTOGAS S.R.L.,AV ACOSTA VILLAFAÑEZ 1800,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 3,407.0,23/10/2023,YPF,-28.466517,-65.760397
30-66809364-3,AUTOGAS S.R.L.,AV ACOSTA VILLAFAÑEZ 1800,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Compressed Natural Gas,167.9,12/10/2023,YPF,-28.466517,-65.760397
30-66809364-3,AUTOGAS S.R.L.,AV ACOSTA VILLAFAÑEZ 1800,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Premium - 95 Octane,367.0,23/10/2023,YPF,-28.466517,-65.760397
30-66809364-3,AUTOGAS S.R.L.,AV ACOSTA VILLAFAÑEZ 1800,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Undeladed - 95/98 Octane,287.0,23/10/2023,YPF,-28.466517,-65.760397
30-66809364-3,AUTOGAS S.R.L.,AV. PRESIDENTE CASTILLO 2833,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 2,395.1,27/10/2023,BLANCA,-28.458703,-65.748984
30-66809364-3,AUTOGAS S.R.L.,AV. PRESIDENTE CASTILLO 2833,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Gasoil Grade 3,437.9,27/10/2023,BLANCA,-28.458703,-65.748984
30-66809364-3,AUTOGAS S.R.L.,AV. PRESIDENTE CASTILLO 2833,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Compressed Natural Gas,167.9,12/10/2023,BLANCA,-28.458703,-65.748984
30-66809364-3,AUTOGAS S.R.L.,AV. PRESIDENTE CASTILLO 2833,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Premium - 95 Octane,398.9,27/10/2023,BLANCA,-28.458703,-65.748984
30-66809364-3,AUTOGAS S.R.L.,AV. PRESIDENTE CASTILLO 2833,SAN FERNANDO DEL VALLE,CATAMARCA,NOA,Pretol Undeladed - 95/98 Octane,332.7,27/10/2023,BLANCA,-28.458703,-65.748984
