,Fecha,Venta
5382,2023-10-18,905.0
5383,2023-10-19,900.0
5384,2023-10-20,900.0
5385,2023-10-23,1100.0
5386,2023-10-24,1100.0
5387,2023-10-25,1000.0
5388,2023-10-26,980.0
5389,2023-10-27,990.0
5390,2023-10-30,970.0
5391,2023-10-31,920.0
5392,2023-11-01,915.0
5393,2023-11-02,925.0
5394,2023-11-03,925.0
5395,2023-11-07,890.0
5396,2023-11-08,890.0
5397,2023-11-09,950.0
5398,2023-11-10,960.0
5399,2023-11-13,925.0
5400,2023-11-14,925.0
5401,2023-11-15,970.0
5402,2023-11-16,950.0
5403,2023-11-17,950.0
5404,2023-11-21,1075.0
5405,2023-11-22,1080.0
5406,2023-11-23,1045.0
5407,2023-11-24,995.0
5408,2023-11-27,990.0
5409,2023-11-28,945.0
5410,2023-11-29,925.0
5411,2023-11-30,905.0
5412,2023-12-01,955.0
5413,2023-12-04,930.0
5414,2023-12-05,910.0
5415,2023-12-06,955.0
5416,2023-12-07,990.0
5417,2023-12-11,1000.0
5418,2023-12-12,1070.0
5419,2023-12-13,1070.0
5420,2023-12-14,990.0
5421,2023-12-15,970.0
5422,2023-12-18,985.0
5423,2023-12-19,995.0
5424,2023-12-20,995.0
5425,2023-12-21,990.0
5426,2023-12-22,995.0
5427,2023-12-26,995.0
5428,2023-12-27,1000.0
5429,2023-12-28,1000.0
5430,2023-12-29,1025.0
5431,2024-01-02,1005.0
5432,2024-01-03,1005.0
5433,2024-01-04,1020.0
5434,2024-01-05,1025.0
5435,2024-01-08,1050.0
5436,2024-01-09,1120.0
5437,2024-01-10,1150.0
5438,2024-01-11,1120.0
5439,2024-01-12,1120.0
5440,2024-01-15,1130.0
5441,2024-01-16,1180.0
5442,2024-01-17,1225.0
5443,2024-01-18,1240.0
5444,2024-01-19,1220.0
5445,2024-01-22,1235.0
5446,2024-01-23,1255.0
5447,2024-01-24,1255.0
5448,2024-01-25,1245.0
5449,2024-01-26,1245.0
5450,2024-01-29,1225.0
5451,2024-01-30,1215.0
5452,2024-01-31,1195.0
5453,2024-02-01,1195.0
5454,2024-02-02,1175.0
5455,2024-02-05,1160.0
5456,2024-02-06,1145.0
5457,2024-02-07,1170.0
5458,2024-02-08,1145.0
5459,2024-02-09,1145.0
5460,2024-02-14,1105.0
5461,2024-02-15,1075.0
5462,2024-02-16,1095.0
5463,2024-02-19,1110.0
5464,2024-02-20,1115.0
5465,2024-02-21,1115.0
5466,2024-02-22,1085.0
5467,2024-02-23,1085.0
5468,2024-02-26,1080.0
5469,2024-02-27,1070.0
5470,2024-02-28,1045.0
5471,2024-02-29,1045.0
5472,2024-03-01,1050.0
5473,2024-03-04,1050.0
5474,2024-03-05,1015.0
5475,2024-03-06,1010.0
5476,2024-03-07,990.0
5477,2024-03-08,995.0
5478,2024-03-11,1005.0
5479,2024-03-12,1020.0
5480,2024-03-13,1035.0
5481,2024-03-14,1035.0
5482,2024-03-15,1030.0
5483,2024-03-18,1025.0
5484,2024-03-19,1035.0
5485,2024-03-20,1035.0
5486,2024-03-21,1030.0
5487,2024-03-22,1020.0
5488,2024-03-25,1020.0
5489,2024-03-26,1020.0
5490,2024-03-27,1010.0
